admission_year,college_code,college_name,branch_code,branch_name,oc_seats,bc_seats,bcm_seats,mbc_seats,sc_seats,sca_seats,st_seats,source_url,source_published_on
2026,3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,14,13,1,8,7,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",IT,INFORMATION TECHNOLOGY,5,5,0,3,3,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",ME,MECHANICAL ENGINEERING,13,12,1,10,7,0,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3425,"C.K. College of Engineering & Technology (Autonomous), Jayaram Nagar, Chellangkuppam, Cuddalore-607003.",RM,ROBOTICS AND AUTOMATION,7,6,1,5,3,0,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3454,"Sri Ramakrishna College of Engineering (Autonomous) , Sri Saradha Nagar, NH - 45, Perambalur-621113.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,16,14,2,9,7,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3454,"Sri Ramakrishna College of Engineering (Autonomous) , Sri Saradha Nagar, NH - 45, Perambalur-621113.",AG,AGRICULTURAL ENGINEERING,18,14,2,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3454,"Sri Ramakrishna College of Engineering (Autonomous) , Sri Saradha Nagar, NH - 45, Perambalur-621113.",BM,BIO MEDICAL ENGINEERING,15,14,2,10,9,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3454,"Sri Ramakrishna College of Engineering (Autonomous) , Sri Saradha Nagar, NH - 45, Perambalur-621113.",CS,COMPUTER SCIENCE AND ENGINEERING,38,34,4,26,20,4,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3454,"Sri Ramakrishna College of Engineering (Autonomous) , Sri Saradha Nagar, NH - 45, Perambalur-621113.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,2,11,7,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3454,"Sri Ramakrishna College of Engineering (Autonomous) , Sri Saradha Nagar, NH - 45, Perambalur-621113.",ME,MECHANICAL ENGINEERING,8,7,1,5,4,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3454,"Sri Ramakrishna College of Engineering (Autonomous) , Sri Saradha Nagar, NH - 45, Perambalur-621113.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),9,7,1,5,3,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,16,14,1,11,9,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),8,7,1,6,4,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",BM,BIO MEDICAL ENGINEERING,17,15,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",CS,COMPUTER SCIENCE AND ENGINEERING,26,20,3,16,12,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,8,7,1,6,3,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,8,1,5,4,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",ME,MECHANICAL ENGINEERING,17,15,2,11,9,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,16,13,1,12,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",CS,COMPUTER SCIENCE AND ENGINEERING,17,13,2,10,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,9,7,1,6,3,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,7,1,5,5,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",IT,INFORMATION TECHNOLOGY,8,8,1,6,3,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",ME,MECHANICAL ENGINEERING,8,7,1,5,5,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District-611103.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),7,7,1,4,4,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,CE,CIVIL ENGINEERING,17,15,2,10,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,CS,COMPUTER SCIENCE AND ENGINEERING,17,13,2,10,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,15,2,10,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17,14,2,11,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,ME,MECHANICAL ENGINEERING,17,15,2,11,8,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,RM,ROBOTICS AND AUTOMATION,17,15,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,CE,CIVIL ENGINEERING,16,15,2,11,9,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,CS,COMPUTER SCIENCE AND ENGINEERING,17,14,2,11,8,0,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,13,1,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,ME,MECHANICAL ENGINEERING,18,14,2,11,7,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,MZ,MECHATRONICS ENGINEERING,16,14,2,11,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3466,"Nelliandavar Institute of Technology (Autonomous), Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District- 621704.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,16,15,2,10,7,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3466,"Nelliandavar Institute of Technology (Autonomous), Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District- 621704.",BM,BIO MEDICAL ENGINEERING,17,14,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3466,"Nelliandavar Institute of Technology (Autonomous), Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District- 621704.",CS,COMPUTER SCIENCE AND ENGINEERING,18,14,2,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3466,"Nelliandavar Institute of Technology (Autonomous), Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District- 621704.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,2,11,9,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3466,"Nelliandavar Institute of Technology (Autonomous), Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District- 621704.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,1,12,9,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3466,"Nelliandavar Institute of Technology (Autonomous), Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District- 621704.",ME,MECHANICAL ENGINEERING,17,14,2,11,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,14,2,11,7,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",BM,BIO MEDICAL ENGINEERING,16,14,2,11,9,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",CS,COMPUTER SCIENCE AND ENGINEERING,34,29,4,22,16,3,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,2,11,7,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,18,15,2,10,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",IT,INFORMATION TECHNOLOGY,17,14,1,11,8,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",ME,MECHANICAL ENGINEERING,16,15,2,11,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3555,"AYYAPPA ENGINEERING COLLEGE, AIVADHUGUDI, ERANJI POST, VIRUDHACHALAM TALUK, CUDDALORE - 606 305.",AU,AUTOMOBILE ENGINEERING,15,13,2,10,7,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3555,"AYYAPPA ENGINEERING COLLEGE, AIVADHUGUDI, ERANJI POST, VIRUDHACHALAM TALUK, CUDDALORE - 606 305.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,13,2,9,7,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3555,"AYYAPPA ENGINEERING COLLEGE, AIVADHUGUDI, ERANJI POST, VIRUDHACHALAM TALUK, CUDDALORE - 606 305.",ME,MECHANICAL ENGINEERING,31,26,3,20,15,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3555,"AYYAPPA ENGINEERING COLLEGE, AIVADHUGUDI, ERANJI POST, VIRUDHACHALAM TALUK, CUDDALORE - 606 305.",MZ,MECHATRONICS ENGINEERING,14,13,2,10,8,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli- 621112.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,23,18,3,13,10,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli- 621112.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),10,9,1,7,6,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli- 621112.",CE,CIVIL ENGINEERING,11,9,1,7,6,2,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli- 621112.",CS,COMPUTER SCIENCE AND ENGINEERING,32,27,4,22,15,3,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli- 621112.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,22,19,3,14,10,2,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli- 621112.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,10,1,8,5,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli- 621112.",IT,INFORMATION TECHNOLOGY,11,10,1,7,5,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli- 621112.",ME,MECHANICAL ENGINEERING,11,10,1,7,6,1,0,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3760,"Sir Issac Newton College of Engineering and Technology (Autonomous), Andhanapeetai Post, Pappakoil, Nagapattinam- 611102.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,15,12,1,9,6,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
2026,3760,"Sir Issac Newton College of Engineering and Technology (Autonomous), Andhanapeetai Post, Pappakoil, Nagapattinam- 611102.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),16,13,2,10,8,1,1,https://static.tneaonline.org/docs/GENERAL-ACADEMIC-SEAT-MATRIX-AFTER-SPECIAL-RESERVATION-COUNSELLING-2026.pdf,2026-07-20
